Date,Position,Trade Outcome,Entry Price,Exit Price,Points Gained,Exit Time
2017-10-11,Long,SL Hit,10061.55,9961.55,-100.0,2017-10-11 14:15:00
2017-10-12,Long,Closed End of Day,10012.5,10098.0,85.5,2017-10-12 15:15:00
2017-10-13,Long,Closed End of Day,10148.35,10161.75,13.4,2017-10-13 15:15:00
2017-10-16,Long,Closed End of Day,10229.45,10233.05,3.6,2017-10-16 15:15:00
2017-10-17,Long,Closed End of Day,10222.25,10238.35,16.1,2017-10-17 15:15:00
2017-10-18,Long,Closed End of Day,10198.05,10214.8,16.75,2017-10-18 15:15:00
2017-10-23,Long,Closed End of Day,10167.1,10191.3,24.2,2017-10-23 15:15:00
2017-10-24,Long,Closed End of Day,10230.5,10207.7,24.2,2017-10-24 15:15:00
2017-10-25,Long,Closed End of Day,10250.95,10293.75,42.8,2017-10-25 15:15:00
2017-10-26,Long,Closed End of Day,10285.4,10336.3,50.9,2017-10-26 15:15:00
2017-10-27,Long,Closed End of Day,10344.35,10319.2,50.9,2017-10-27 15:15:00
2017-10-30,Long,Closed End of Day,10373.6,10365.25,50.9,2017-10-30 15:15:00
2017-10-31,Long,Closed End of Day,10348.4,10340.0,50.9,2017-10-31 15:15:00
2017-11-01,Long,Closed End of Day,10432.7,10441.55,8.85,2017-11-01 15:15:00
2017-11-02,Long,Closed End of Day,10445.15,10425.45,8.85,2017-11-02 15:15:00
2017-11-03,Long,Closed End of Day,10427.35,10453.65,26.3,2017-11-03 15:15:00
2017-11-06,Long,Closed End of Day,10428.2,10435.8,7.6,2017-11-06 15:15:00
2017-11-07,Long,Closed End of Day,10432.2,10351.4,7.6,2017-11-07 15:15:00
2017-11-08,Long,Closed End of Day,10344.95,10313.8,7.6,2017-11-08 15:15:00
2017-11-09,Long,Closed End of Day,10349.1,10324.6,7.6,2017-11-09 15:15:00
2017-11-10,Long,Closed End of Day,10289.5,10334.4,44.9,2017-11-10 15:15:00
2017-11-13,Long,Closed End of Day,10281.2,10222.6,44.9,2017-11-13 15:15:00
2017-11-14,Long,Closed End of Day,10210.55,10181.65,44.9,2017-11-14 15:15:00
2017-11-15,Long,Closed End of Day,10166.7,10129.55,44.9,2017-11-15 15:15:00
2017-11-16,Long,Closed End of Day,10166.95,10231.45,64.5,2017-11-16 15:15:00
2017-11-17,Long,Closed End of Day,10322.05,10274.75,64.5,2017-11-17 15:15:00
2017-11-20,Long,Closed End of Day,10274.2,10297.05,22.85,2017-11-20 15:15:00
2017-11-21,Long,Closed End of Day,10334.9,10321.25,22.85,2017-11-21 15:15:00
2017-11-22,Long,Closed End of Day,10319.75,10346.85,27.1,2017-11-22 15:15:00
2017-11-23,Long,Closed End of Day,10359.85,10350.95,27.1,2017-11-23 15:15:00
2017-11-24,Long,Closed End of Day,10385.2,10393.3,8.1,2017-11-24 15:15:00
2017-11-27,Long,Closed End of Day,10361.6,10404.65,43.05,2017-11-27 15:15:00
2017-11-28,Long,Closed End of Day,10391.8,10363.8,43.05,2017-11-28 15:15:00
2017-11-29,Long,Closed End of Day,10373.1,10350.65,43.05,2017-11-29 15:15:00
2017-11-30,Long,Closed End of Day,10289.9,10229.45,43.05,2017-11-30 15:15:00
2017-12-01,Long,SL Hit,10248.15,10148.15,-100.0,2017-12-01 14:30:00
2017-12-04,Long,Closed End of Day,10129.5,10137.9,8.4,2017-12-04 15:15:00
2017-12-05,Long,Closed End of Day,10092.55,10122.15,29.6,2017-12-05 15:15:00
2017-12-06,Long,Closed End of Day,10086.95,10039.65,29.6,2017-12-06 15:15:00
2017-12-07,Long,Closed End of Day,10088.5,10172.7,84.2,2017-12-07 15:15:00
2017-12-08,Long,Closed End of Day,10238.8,10267.85,29.05,2017-12-08 15:15:00
2017-12-11,Long,Closed End of Day,10311.4,10326.05,14.65,2017-12-11 15:15:00
2017-12-12,Long,Closed End of Day,10276.35,10241.75,14.65,2017-12-12 15:15:00
2017-12-13,Long,Closed End of Day,10226.75,10202.75,14.65,2017-12-13 15:15:00
2017-12-14,Long,Closed End of Day,10209.8,10258.85,49.05,2017-12-14 15:15:00
2017-12-15,Long,Closed End of Day,10360.3,10326.8,49.05,2017-12-15 15:15:00
2018-01-08,Long,Closed End of Day,10612.25,10617.85,5.6,2018-01-08 15:15:00
2018-01-09,Long,Closed End of Day,10627.2,10628.3,1.1,2018-01-09 15:15:00
2018-01-10,Long,Closed End of Day,10638.75,10625.4,1.1,2018-01-10 15:15:00
2018-01-11,Long,Closed End of Day,10624.55,10650.4,25.85,2018-01-11 15:15:00
2018-01-12,Long,Closed End of Day,10680.7,10667.3,25.85,2018-01-12 15:15:00
2018-01-15,Long,Closed End of Day,10745.5,10732.85,25.85,2018-01-15 15:15:00
2018-01-16,Long,Closed End of Day,10752.95,10711.15,25.85,2018-01-16 15:15:00
2018-01-17,Long,Closed End of Day,10717.0,10794.3,77.3,2018-01-17 15:15:00
2018-01-18,Long,Closed End of Day,10866.7,10822.1,77.3,2018-01-18 15:15:00
2018-01-19,Long,Closed End of Day,10850.8,10900.05,49.25,2018-01-19 15:15:00
2018-01-22,Long,Closed End of Day,10906.1,10958.75,52.65,2018-01-22 15:15:00
2018-01-23,Long,Closed End of Day,11045.65,11083.55,37.9,2018-01-23 15:15:00
2018-01-24,Long,Closed End of Day,11091.15,11084.65,37.9,2018-01-24 15:15:00
2018-01-25,Long,Closed End of Day,11081.45,11064.55,37.9,2018-01-25 15:15:00
2018-01-29,Long,Closed End of Day,11141.45,11124.7,37.9,2018-01-29 15:15:00
2018-01-30,Long,Closed End of Day,11056.85,11049.45,37.9,2018-01-30 15:15:00
2018-01-31,Long,Closed End of Day,11038.2,11030.7,37.9,2018-01-31 15:15:00
2018-02-01,Long,SL Hit,11074.5,10974.5,-100.0,2018-02-01 12:30:00
2018-02-02,Long,SL Hit,10912.0,10812.0,-100.0,2018-02-02 14:00:00
2018-02-05,Long,Closed End of Day,10673.55,10690.75,17.2,2018-02-05 15:15:00
2018-02-06,Long,Closed End of Day,10310.05,10520.35,210.3,2018-02-06 15:15:00
2018-02-07,Long,SL Hit,10555.4,10455.4,-100.0,2018-02-07 15:15:00
2018-02-08,Long,Closed End of Day,10554.9,10579.3,24.4,2018-02-08 15:15:00
2018-02-09,Long,Closed End of Day,10442.85,10466.8,23.95,2018-02-09 15:15:00
2018-02-12,Long,Closed End of Day,10505.55,10535.1,29.55,2018-02-12 15:15:00
2018-02-14,Long,Closed End of Day,10555.6,10459.8,29.55,2018-02-14 15:15:00
2018-02-15,Long,Closed End of Day,10572.3,10549.7,29.55,2018-02-15 15:15:00
2018-02-16,Long,SL Hit,10567.75,10467.75,-100.0,2018-02-16 13:45:00
2018-02-19,Long,Closed End of Day,10396.5,10387.95,29.55,2018-02-19 15:15:00
2018-02-20,Long,Closed End of Day,10416.75,10357.65,29.55,2018-02-20 15:15:00
2018-02-21,Long,Closed End of Day,10366.45,10395.15,28.7,2018-02-21 15:15:00
2018-02-22,Long,Closed End of Day,10357.1,10377.8,20.7,2018-02-22 15:15:00
2018-02-23,Long,Closed End of Day,10415.9,10492.55,76.65,2018-02-23 15:15:00
2018-02-26,Long,Closed End of Day,10562.15,10576.7,14.55,2018-02-26 15:15:00
2018-02-27,Long,Closed End of Day,10571.55,10551.05,14.55,2018-02-27 15:15:00
2018-02-28,Long,Closed End of Day,10496.85,10487.95,14.55,2018-02-28 15:15:00
2018-03-01,Long,Closed End of Day,10481.7,10449.95,14.55,2018-03-01 15:15:00
2018-03-05,Long,Closed End of Day,10363.0,10357.3,14.55,2018-03-05 15:15:00
2018-03-06,Long,SL Hit,10411.05,10311.05,-100.0,2018-03-06 14:45:00
2018-03-07,Long,Closed End of Day,10224.3,10163.55,14.55,2018-03-07 15:15:00
2018-03-08,Long,Closed End of Day,10178.75,10236.35,57.6,2018-03-08 15:15:00
2018-03-09,Long,Closed End of Day,10279.3,10229.8,57.6,2018-03-09 15:15:00
2018-03-12,Long,Closed End of Day,10333.5,10423.55,90.05,2018-03-12 15:15:00
2018-03-13,Long,Closed End of Day,10454.85,10425.2,90.05,2018-03-13 15:15:00
2018-03-14,Long,Closed End of Day,10384.65,10415.65,31.0,2018-03-14 15:15:00
2018-03-15,Long,Closed End of Day,10410.9,10352.25,31.0,2018-03-15 15:15:00
2018-03-16,Long,SL Hit,10305.8,10205.8,-100.0,2018-03-16 14:30:00
2018-03-19,Long,Closed End of Day,10171.95,10093.95,31.0,2018-03-19 15:15:00
2018-03-20,Long,Closed End of Day,10118.55,10138.2,19.65,2018-03-20 15:15:00
2018-03-21,Long,Closed End of Day,10217.35,10154.95,19.65,2018-03-21 15:15:00
2018-03-22,Long,Closed End of Day,10186.75,10106.65,19.65,2018-03-22 15:15:00
2018-03-23,Long,Closed End of Day,9989.8,9986.8,19.65,2018-03-23 15:15:00
2018-03-26,Long,Closed End of Day,9972.9,10140.8,167.9,2018-03-26 15:15:00
2018-03-27,Long,Closed End of Day,10162.7,10183.55,20.85,2018-03-27 15:15:00
2018-03-28,Long,Closed End of Day,10114.2,10121.25,7.05,2018-03-28 15:15:00
2018-04-02,Long,Closed End of Day,10139.45,10217.0,77.55,2018-04-02 15:15:00
2018-04-03,Long,Closed End of Day,10213.35,10244.4,31.05,2018-04-03 15:15:00
2018-04-04,Long,SL Hit,10263.75,10163.75,-100.0,2018-04-04 13:15:00
2018-04-05,Long,Closed End of Day,10266.85,10327.65,60.8,2018-04-05 15:15:00
2018-04-06,Long,Closed End of Day,10322.2,10320.95,60.8,2018-04-06 15:15:00
2018-04-09,Long,Closed End of Day,10383.15,10373.35,60.8,2018-04-09 15:15:00
2018-04-10,Long,Closed End of Day,10415.85,10401.35,60.8,2018-04-10 15:15:00
2018-04-11,Long,Closed End of Day,10370.8,10414.05,43.25,2018-04-11 15:15:00
2018-04-12,Long,Closed End of Day,10424.35,10454.15,29.8,2018-04-12 15:15:00
2018-04-13,Long,Closed End of Day,10498.3,10483.7,29.8,2018-04-13 15:15:00
2018-04-16,Long,Closed End of Day,10467.0,10530.7,63.7,2018-04-16 15:15:00
2018-04-17,Long,Closed End of Day,10548.45,10547.55,63.7,2018-04-17 15:15:00
2018-04-18,Long,Closed End of Day,10558.9,10536.65,63.7,2018-04-18 15:15:00
2018-04-19,Long,Closed End of Day,10556.35,10568.1,11.75,2018-04-19 15:15:00
2018-04-20,Long,Closed End of Day,10546.4,10579.85,33.45,2018-04-20 15:15:00
2018-04-23,Long,Closed End of Day,10588.35,10582.8,33.45,2018-04-23 15:15:00
2018-04-24,Long,Closed End of Day,10598.8,10620.35,21.55,2018-04-24 15:15:00
2018-04-25,Long,Closed End of Day,10587.0,10564.55,21.55,2018-04-25 15:15:00
2018-04-26,Long,Closed End of Day,10587.65,10615.55,27.9,2018-04-26 15:15:00
2018-04-27,Long,Closed End of Day,10698.75,10694.7,27.9,2018-04-27 15:15:00
2018-04-30,Long,Closed End of Day,10740.85,10740.9,0.05,2018-04-30 15:15:00
2018-05-02,Long,Closed End of Day,10719.2,10716.8,0.05,2018-05-02 15:15:00
2018-05-03,Long,Closed End of Day,10677.65,10669.8,0.05,2018-05-03 15:15:00
2018-05-04,Long,Closed End of Day,10641.85,10614.85,0.05,2018-05-04 15:15:00
2018-05-07,Long,Closed End of Day,10644.05,10722.75,78.7,2018-05-07 15:15:00
2018-05-08,Long,Closed End of Day,10727.2,10714.3,78.7,2018-05-08 15:15:00
2018-05-09,Long,Closed End of Day,10713.9,10748.55,34.65,2018-05-09 15:15:00
2018-05-10,Long,Closed End of Day,10762.0,10710.35,34.65,2018-05-10 15:15:00
2018-05-11,Long,Closed End of Day,10744.65,10798.55,53.9,2018-05-11 15:15:00
2018-05-14,Long,Closed End of Day,10828.1,10797.1,53.9,2018-05-14 15:15:00
2018-05-15,Long,SL Hit,10925.05,10825.05,-100.0,2018-05-15 09:15:00
2018-05-16,Long,Closed End of Day,10711.55,10742.75,31.2,2018-05-16 15:15:00
2018-05-17,Long,Closed End of Day,10722.1,10677.6,31.2,2018-05-17 15:15:00
2018-05-18,Long,Closed End of Day,10640.7,10604.45,31.2,2018-05-18 15:15:00
2018-05-21,Long,Closed End of Day,10576.2,10520.35,31.2,2018-05-21 15:15:00
2018-05-22,Long,Closed End of Day,10541.85,10543.25,1.4,2018-05-22 15:15:00
2018-05-23,Long,Closed End of Day,10489.75,10428.55,1.4,2018-05-23 15:15:00
2018-05-24,Long,Closed End of Day,10453.9,10533.35,79.45,2018-05-24 15:15:00
2018-05-25,Long,Closed End of Day,10557.5,10611.2,53.7,2018-05-25 15:15:00
2018-05-28,Long,Closed End of Day,10667.55,10683.1,15.55,2018-05-28 15:15:00
2018-05-29,Long,Closed End of Day,10688.45,10630.95,15.55,2018-05-29 15:15:00
2018-05-30,Long,Closed End of Day,10586.05,10616.7,30.65,2018-05-30 15:15:00
2018-05-31,Long,Closed End of Day,10625.75,10731.9,106.15,2018-05-31 15:15:00
2018-06-01,Long,Closed End of Day,10753.55,10686.45,106.15,2018-06-01 15:15:00
2018-06-04,Long,Closed End of Day,10678.8,10624.55,106.15,2018-06-04 15:15:00
2018-06-05,Long,Closed End of Day,10599.55,10605.75,6.2,2018-06-05 15:15:00
2018-06-06,Long,Closed End of Day,10634.45,10687.85,53.4,2018-06-06 15:15:00
2018-06-07,Long,Closed End of Day,10764.75,10762.2,53.4,2018-06-07 15:15:00
2018-06-08,Long,Closed End of Day,10743.4,10759.35,15.95,2018-06-08 15:15:00
2018-06-11,Long,Closed End of Day,10825.3,10781.95,15.95,2018-06-11 15:15:00
2018-06-12,Long,Closed End of Day,10824.8,10852.35,27.55,2018-06-12 15:15:00
2018-06-13,Long,Closed End of Day,10857.5,10855.05,27.55,2018-06-13 15:15:00
2018-06-14,Long,Closed End of Day,10795.95,10810.1,14.15,2018-06-14 15:15:00
2018-06-15,Long,Closed End of Day,10822.25,10815.85,14.15,2018-06-15 15:15:00
2018-06-18,Long,Closed End of Day,10808.45,10795.05,14.15,2018-06-18 15:15:00
2018-06-19,Long,Closed End of Day,10760.25,10711.3,14.15,2018-06-19 15:15:00
2018-06-20,Long,Closed End of Day,10729.65,10773.3,43.65,2018-06-20 15:15:00
2018-06-21,Long,Closed End of Day,10776.05,10741.95,43.65,2018-06-21 15:15:00
2018-06-22,Long,Closed End of Day,10716.25,10824.35,108.1,2018-06-22 15:15:00
2018-06-25,Long,Closed End of Day,10803.65,10758.25,108.1,2018-06-25 15:15:00
2018-06-26,Long,Closed End of Day,10762.05,10764.05,2.0,2018-06-26 15:15:00
2018-06-27,Long,SL Hit,10777.5,10677.5,-100.0,2018-06-27 14:00:00
2018-06-28,Long,SL Hit,10662.7,10562.7,-100.0,2018-06-28 14:30:00
2018-06-29,Long,Closed End of Day,10649.8,10711.4,61.6,2018-06-29 15:15:00
2018-07-02,Long,Closed End of Day,10652.9,10651.75,61.6,2018-07-02 15:15:00
2018-07-03,Long,Closed End of Day,10671.4,10707.85,36.45,2018-07-03 15:15:00
2018-07-04,Long,Closed End of Day,10686.9,10771.65,84.75,2018-07-04 15:15:00
2018-07-05,Long,Closed End of Day,10768.3,10753.4,84.75,2018-07-05 15:15:00
2018-07-06,Long,Closed End of Day,10780.8,10770.0,84.75,2018-07-06 15:15:00
2018-07-09,Long,Closed End of Day,10821.35,10851.05,29.7,2018-07-09 15:15:00
2018-07-10,Long,Closed End of Day,10915.6,10947.1,31.5,2018-07-10 15:15:00
2018-07-11,Long,Closed End of Day,10960.3,10942.2,31.5,2018-07-11 15:15:00
2018-07-12,Long,Closed End of Day,11029.05,11015.3,31.5,2018-07-12 15:15:00
2018-07-13,Long,Closed End of Day,11019.15,11021.95,2.8,2018-07-13 15:15:00
2018-07-16,Long,Closed End of Day,11003.25,10940.7,2.8,2018-07-16 15:15:00
2018-07-17,Long,Closed End of Day,10964.5,11015.15,50.65,2018-07-17 15:15:00
2018-07-18,Long,Closed End of Day,11055.3,10983.45,50.65,2018-07-18 15:15:00
2018-07-19,Long,Closed End of Day,10969.5,10967.2,50.65,2018-07-19 15:15:00
2018-07-20,Long,Closed End of Day,11006.7,11011.95,5.25,2018-07-20 15:15:00
2018-07-23,Long,Closed End of Day,11030.35,11079.05,48.7,2018-07-23 15:15:00
2018-07-24,Long,Closed End of Day,11130.75,11133.15,2.4,2018-07-24 15:15:00
2018-08-14,Long,Closed End of Day,11412.3,11433.7,21.4,2018-08-14 15:15:00
2018-08-16,Long,Closed End of Day,11434.3,11391.2,21.4,2018-08-16 15:15:00
2018-08-17,Long,Closed End of Day,11463.15,11465.55,2.4,2018-08-17 15:15:00
2018-08-20,Long,Closed End of Day,11541.0,11554.55,13.55,2018-08-20 15:15:00
2018-08-21,Long,Closed End of Day,11560.7,11571.25,10.55,2018-08-21 15:15:00
2018-08-23,Long,Closed End of Day,11557.1,11578.5,21.4,2018-08-23 15:15:00
2018-08-24,Long,Closed End of Day,11589.85,11556.3,21.4,2018-08-24 15:15:00
2018-08-27,Long,Closed End of Day,11656.3,11696.8,40.5,2018-08-27 15:15:00
2018-08-28,Long,Closed End of Day,11735.75,11743.75,8.0,2018-08-28 15:15:00
2018-08-29,Long,Closed End of Day,11734.0,11686.95,8.0,2018-08-29 15:15:00
2018-08-30,Long,Closed End of Day,11665.85,11679.55,13.7,2018-08-30 15:15:00
2018-08-31,Long,Closed End of Day,11702.9,11675.45,13.7,2018-08-31 15:15:00
2018-09-03,Long,SL Hit,11709.65,11609.65,-100.0,2018-09-03 14:45:00
2018-09-04,Long,Closed End of Day,11565.55,11523.15,13.7,2018-09-04 15:15:00
2018-09-05,Long,SL Hit,11517.75,11417.75,-100.0,2018-09-05 12:45:00
2018-09-06,Long,Closed End of Day,11488.6,11519.15,30.55,2018-09-06 15:15:00
2018-09-07,Long,Closed End of Day,11525.7,11586.05,60.35,2018-09-07 15:15:00
2018-09-10,Long,Closed End of Day,11508.8,11439.5,60.35,2018-09-10 15:15:00
2018-09-11,Long,SL Hit,11441.5,11341.5,-100.0,2018-09-11 14:15:00
2018-09-12,Long,Closed End of Day,11285.85,11370.2,84.35,2018-09-12 15:15:00
2018-09-14,Long,Closed End of Day,11455.35,11510.75,55.4,2018-09-14 15:15:00
2018-09-17,Long,Closed End of Day,11419.1,11371.6,55.4,2018-09-17 15:15:00
2018-09-18,Long,SL Hit,11377.5,11277.5,-100.0,2018-09-18 15:00:00
2018-09-19,Long,Closed End of Day,11300.55,11237.15,55.4,2018-09-19 15:15:00
2018-09-21,Long,SL Hit,11325.25,11225.25,-100.0,2018-09-21 12:30:00
2018-09-24,Long,SL Hit,11044.6,10944.6,-100.0,2018-09-24 14:00:00
2018-09-25,Long,SL Hit,10983.8,10883.8,-100.0,2018-09-25 09:30:00
2018-09-26,Long,Closed End of Day,11087.75,11047.05,55.4,2018-09-26 15:15:00
2018-09-27,Long,Closed End of Day,11051.5,10985.95,55.4,2018-09-27 15:15:00
2018-09-28,Long,Closed End of Day,10938.3,10931.75,55.4,2018-09-28 15:15:00
2018-10-01,Long,Closed End of Day,10883.4,11014.6,131.2,2018-10-01 15:15:00
2018-10-03,Long,Closed End of Day,10942.15,10850.45,131.2,2018-10-03 15:15:00
2018-10-04,Long,SL Hit,10681.05,10581.05,-100.0,2018-10-04 13:30:00
2018-10-05,Long,SL Hit,10477.0,10377.0,-100.0,2018-10-05 14:30:00
2018-10-08,Long,SL Hit,10314.65,10214.65,-100.0,2018-10-08 09:30:00
2018-10-09,Long,Closed End of Day,10356.3,10291.8,131.2,2018-10-09 15:15:00
2018-10-10,Long,Closed End of Day,10397.7,10462.7,65.0,2018-10-10 15:15:00
2018-10-11,Long,Closed End of Day,10188.1,10248.3,60.2,2018-10-11 15:15:00
2018-10-12,Long,SL Hit,10441.95,10341.95,-100.0,2018-10-12 09:15:00
2018-10-15,Long,Closed End of Day,10447.0,10517.7,70.7,2018-10-15 15:15:00
2018-10-16,Long,Closed End of Day,10588.7,10576.45,70.7,2018-10-16 15:15:00
2018-10-17,Long,SL Hit,10646.55,10546.55,-100.0,2018-10-17 13:15:00
2018-10-19,Long,SL Hit,10361.9,10261.9,-100.0,2018-10-19 13:45:00
2018-10-22,Long,SL Hit,10339.1,10239.1,-100.0,2018-10-22 15:00:00
2018-10-23,Long,Closed End of Day,10197.8,10184.35,70.7,2018-10-23 15:15:00
2018-10-24,Long,Closed End of Day,10226.5,10239.9,13.4,2018-10-24 15:15:00
2018-10-25,Long,Closed End of Day,10133.55,10139.3,5.75,2018-10-25 15:15:00
2018-10-26,Long,Closed End of Day,10057.35,10012.65,5.75,2018-10-26 15:15:00
2018-10-29,Long,Closed End of Day,10076.05,10249.05,173.0,2018-10-29 15:15:00
2018-10-30,Long,Closed End of Day,10270.6,10190.2,173.0,2018-10-30 15:15:00
2018-10-31,Long,Closed End of Day,10145.8,10362.0,216.2,2018-10-31 15:15:00
2018-11-01,Long,Closed End of Day,10389.95,10381.15,216.2,2018-11-01 15:15:00
2018-11-02,Long,Closed End of Day,10529.6,10557.2,27.6,2018-11-02 15:15:00
2018-11-05,Long,Closed End of Day,10534.7,10526.15,27.6,2018-11-05 15:15:00
2018-11-06,Long,Closed End of Day,10565.1,10520.4,27.6,2018-11-06 15:15:00
2018-11-09,Long,Closed End of Day,10592.6,10581.55,27.6,2018-11-09 15:15:00
2018-11-12,Long,SL Hit,10593.25,10493.25,-100.0,2018-11-12 15:00:00
2018-11-13,Long,Closed End of Day,10489.15,10581.2,92.05,2018-11-13 15:15:00
2018-11-14,Long,Closed End of Day,10576.35,10568.15,92.05,2018-11-14 15:15:00
2018-11-15,Long,Closed End of Day,10578.0,10601.35,23.35,2018-11-15 15:15:00
2018-11-16,Long,Closed End of Day,10679.15,10680.85,1.7,2018-11-16 15:15:00
2018-11-19,Long,Closed End of Day,10709.6,10770.35,60.75,2018-11-19 15:15:00
2018-11-20,Long,Closed End of Day,10724.35,10647.55,60.75,2018-11-20 15:15:00
2018-11-21,Long,Closed End of Day,10602.65,10605.3,2.65,2018-11-21 15:15:00
2018-11-22,Long,SL Hit,10625.3,10525.3,-100.0,2018-11-22 15:00:00
2018-11-26,Long,Closed End of Day,10540.45,10633.05,92.6,2018-11-26 15:15:00
2018-11-27,Long,Closed End of Day,10626.25,10685.25,59.0,2018-11-27 15:15:00
2018-11-28,Long,Closed End of Day,10736.2,10721.55,59.0,2018-11-28 15:15:00
2018-11-29,Long,Closed End of Day,10808.0,10875.85,67.85,2018-11-29 15:15:00
2018-11-30,Long,Closed End of Day,10897.5,10882.8,67.85,2018-11-30 15:15:00
2018-12-03,Long,Closed End of Day,10913.3,10889.8,67.85,2018-12-03 15:15:00
2018-12-04,Long,Closed End of Day,10861.15,10869.7,8.55,2018-12-04 15:15:00
2018-12-05,Long,Closed End of Day,10800.75,10790.35,8.55,2018-12-05 15:15:00
2018-12-06,Long,Closed End of Day,10662.15,10593.95,8.55,2018-12-06 15:15:00
2018-12-07,Long,Closed End of Day,10633.7,10702.2,68.5,2018-12-07 15:15:00
2018-12-10,Long,Closed End of Day,10496.2,10477.3,68.5,2018-12-10 15:15:00
2018-12-11,Long,Closed End of Day,10392.55,10557.9,165.35,2018-12-11 15:15:00
2018-12-12,Long,Closed End of Day,10635.6,10736.9,101.3,2018-12-12 15:15:00
2018-12-13,Long,Closed End of Day,10803.0,10788.5,101.3,2018-12-13 15:15:00
2018-12-14,Long,Closed End of Day,10810.2,10802.35,101.3,2018-12-14 15:15:00
2018-12-17,Long,Closed End of Day,10860.4,10885.05,24.65,2018-12-17 15:15:00
2018-12-18,Long,Closed End of Day,10834.15,10913.85,79.7,2018-12-18 15:15:00
2018-12-19,Long,Closed End of Day,10957.95,10961.2,3.25,2018-12-19 15:15:00
2018-12-20,Long,Closed End of Day,10921.3,10960.5,39.2,2018-12-20 15:15:00
2018-12-21,Long,SL Hit,10898.4,10798.4,-100.0,2018-12-21 13:45:00
2018-12-24,Long,Closed End of Day,10725.4,10671.95,39.2,2018-12-24 15:15:00
2018-12-26,Long,Closed End of Day,10540.15,10741.95,201.8,2018-12-26 15:15:00
2018-12-27,Long,Closed End of Day,10784.0,10774.5,201.8,2018-12-27 15:15:00
2018-12-28,Long,Closed End of Day,10878.95,10858.9,201.8,2018-12-28 15:15:00
2018-12-31,Long,Closed End of Day,10893.1,10861.85,201.8,2018-12-31 15:15:00
2019-01-01,Long,Closed End of Day,10826.4,10913.95,87.55,2019-01-01 15:15:00
2019-01-02,Long,SL Hit,10866.6,10766.6,-100.0,2019-01-02 13:30:00
2019-01-03,Long,SL Hit,10806.55,10706.55,-100.0,2019-01-03 12:15:00
2019-01-04,Long,Closed End of Day,10665.35,10730.7,65.35,2019-01-04 15:15:00
2019-01-07,Long,Closed End of Day,10815.35,10770.65,65.35,2019-01-07 15:15:00
2019-01-08,Long,Closed End of Day,10788.65,10788.6,65.35,2019-01-08 15:15:00
2019-01-09,Long,SL Hit,10857.2,10757.2,-100.0,2019-01-09 14:00:00
2019-01-10,Long,Closed End of Day,10840.9,10815.75,65.35,2019-01-10 15:15:00
2019-01-11,Long,Closed End of Day,10823.7,10783.55,65.35,2019-01-11 15:15:00
2019-01-14,Long,Closed End of Day,10712.9,10741.05,28.15,2019-01-14 15:15:00
2019-01-15,Long,Closed End of Day,10821.6,10884.55,62.95,2019-01-15 15:15:00
2019-01-16,Long,Closed End of Day,10912.7,10888.6,62.95,2019-01-16 15:15:00
2019-01-17,Long,Closed End of Day,10915.05,10890.1,62.95,2019-01-17 15:15:00
2019-01-18,Long,Closed End of Day,10874.3,10907.35,33.05,2019-01-18 15:15:00
2019-01-21,Long,Closed End of Day,10971.25,10949.4,33.05,2019-01-21 15:15:00
2019-01-22,Long,Closed End of Day,10911.15,10917.45,6.3,2019-01-22 15:15:00
2019-01-23,Long,SL Hit,10919.25,10819.25,-100.0,2019-01-23 15:15:00
2019-01-24,Long,Closed End of Day,10833.8,10858.95,25.15,2019-01-24 15:15:00
2019-01-25,Long,SL Hit,10920.75,10820.75,-100.0,2019-01-25 14:00:00
2019-01-28,Long,Closed End of Day,10715.05,10675.8,25.15,2019-01-28 15:15:00
2019-01-29,Long,Closed End of Day,10648.5,10679.1,30.6,2019-01-29 15:15:00
2019-01-30,Long,Closed End of Day,10684.75,10640.25,30.6,2019-01-30 15:15:00
2019-01-31,Long,Closed End of Day,10693.0,10817.35,124.35,2019-01-31 15:15:00
2019-02-01,Long,Closed End of Day,10872.25,10892.75,20.5,2019-02-01 15:15:00
2019-02-04,Long,Closed End of Day,10856.25,10909.05,52.8,2019-02-04 15:15:00
2019-02-05,Long,Closed End of Day,10920.5,10935.65,15.15,2019-02-05 15:15:00
2019-02-06,Long,Closed End of Day,10992.8,11068.45,75.65,2019-02-06 15:15:00
2019-02-07,Long,Closed End of Day,11088.4,11054.4,75.65,2019-02-07 15:15:00
2019-02-08,Long,Closed End of Day,11012.55,10932.6,75.65,2019-02-08 15:15:00
2019-02-11,Long,Closed End of Day,10872.75,10899.9,27.15,2019-02-11 15:15:00
2019-02-12,Long,Closed End of Day,10873.85,10828.4,27.15,2019-02-12 15:15:00
2019-02-13,Long,Closed End of Day,10846.5,10774.25,27.15,2019-02-13 15:15:00
2019-02-14,Long,Closed End of Day,10746.25,10759.8,13.55,2019-02-14 15:15:00
2019-02-15,Long,Closed End of Day,10679.4,10728.8,49.4,2019-02-15 15:15:00
2019-02-18,Long,Closed End of Day,10677.25,10631.3,49.4,2019-02-18 15:15:00
2019-02-19,Long,Closed End of Day,10678.8,10605.15,49.4,2019-02-19 15:15:00
2019-02-20,Long,Closed End of Day,10678.45,10742.25,63.8,2019-02-20 15:15:00
2019-02-21,Long,Closed End of Day,10730.8,10791.95,61.15,2019-02-21 15:15:00
2019-02-22,Long,Closed End of Day,10791.8,10789.7,61.15,2019-02-22 15:15:00
